importance,include,id,name,type,tier,bodyPart,target,equipment,reason,gifUrl
2,,0403,dumbbell seated revers grip concentration curl,isolation,intermediate,upper arms,biceps,dumbbell,Niche grip variation of concentration curl,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0403-lyKCLmK.gif
2,,1738,dumbbell seated reverse grip one arm overhead tricep extension,isolation,advanced,upper arms,triceps,dumbbell,Complex grip variation of overhead tricep extension,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1738-5fKX7wi.gif
2,,0408,dumbbell side lying one hand raise,isolation,intermediate,shoulders,delts,dumbbell,Uncommon lateral raise variation with limited benefits,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0408-fTlkJop.gif
2,,3664,dumbbell side plank with rear fly,compound,advanced,back,upper back,dumbbell,Complex combination exercise requiring advanced coordination,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3664-X6ytgYZ.gif
2,,3548,dumbbell single arm overhead carry,compound,intermediate,shoulders,delts,dumbbell,"Specialized carry variation, primarily for athletic training",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3548-mWBtgmb.gif
2,,2805,dumbbell single leg deadlift with stepbox support,compound,beginner,upper legs,glutes,dumbbell,Assisted variation reduces exercise effectiveness and challenge,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2805-daBmy1Y.gif
2,,3560,dumbbell standing alternate hammer curl and press,compound,intermediate,upper arms,biceps,dumbbell,"Complex combination movement, too niche for general use",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3560-LeaZOIz.gif
2,,1739,dumbbell standing alternating tricep kickback,isolation,intermediate,upper arms,triceps,dumbbell,Alternating variation adds complexity without significant benefit,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1739-Gi2BXfK.gif
2,,2143,dumbbell standing around world,isolation,advanced,shoulders,delts,dumbbell,"Complex shoulder movement pattern, too advanced for target audience",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2143-RSOsp5d.gif
2,,1740,dumbbell standing bent over one arm triceps extension,isolation,intermediate,upper arms,triceps,dumbbell,Awkward position with limited practical benefit,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1740-CJwa0vD.gif
2,,1741,dumbbell standing bent over two arm triceps extension,isolation,intermediate,upper arms,triceps,dumbbell,"Awkward position, standard overhead extension is superior",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1741-3T12T87.gif
2,,0422,dumbbell standing one arm curl (over incline bench),isolation,intermediate,upper arms,biceps,dumbbell,Overly specific setup variation of standard curl,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0422-BIb1tGo.gif
2,,1680,dumbbell standing one arm curl over incline bench,isolation,intermediate,upper arms,biceps,dumbbell,Duplicate of previous exercise with slightly different name,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1680-EmlJR2y.gif
2,,0424,dumbbell standing one arm palm in press,compound,intermediate,shoulders,delts,dumbbell,Neutral grip press variation too specific,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0424-ocYc6Db.gif
2,,2293,dumbbell standing zottman preacher curl,isolation,advanced,upper arms,biceps,dumbbell,"Complex preacher curl variation, too advanced for general users",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2293-P2nRiUa.gif
2,,1684,dumbbell step up single leg balance with bicep curl,compound,advanced,upper arms,biceps,dumbbell,Overly complex balance exercise combining too many movements,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1684-76vfTdU.gif
2,,2796,dumbbell step-up lunge,compound,intermediate,upper legs,quads,dumbbell,Complex variation combining step-up with lunge,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2796-gFyFj9z.gif
2,,2812,dumbbell step-up split squat,compound,intermediate,upper legs,quads,dumbbell,Complex variation combining step-up with split squat,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2812-QjE2DcA.gif
2,,2808,dumbbell sumo pull through,compound,intermediate,upper legs,glutes,dumbbell,Uncommon sumo variation with limited application,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2808-BmrwWzo.gif
2,,2803,dumbbell supported squat,compound,beginner,upper legs,quads,dumbbell,Assisted squat variation with limited progression potential,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2803-r5DgrW9.gif
2,,0436,dumbbell tate press,isolation,advanced,upper arms,triceps,dumbbell,Advanced tricep exercise with awkward movement pattern,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0436-s5PdDyY.gif
2,,1742,dumbbell tricep kickback with stork stance,isolation,advanced,upper arms,triceps,dumbbell,Complex balance variation of basic tricep kickback,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1742-wOLmCXc.gif
2,,1743,dumbbell twisting bench press,compound,advanced,upper arms,triceps,dumbbell,Unusual pressing variation with limited benefits,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1743-z6TAHoT.gif
2,,0864,dumbbell upright shoulder external rotation,isolation,intermediate,shoulders,delts,dumbbell,"Rehab-focused rotator cuff exercise, too specific",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0864-x306lCW.gif
2,,0438,dumbbell w-press,compound,advanced,shoulders,delts,dumbbell,Complex shoulder press variation with awkward form,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0438-vmwLyCg.gif
2,,5201,dumbbell waiter biceps curl,isolation,intermediate,upper arms,biceps,dumbbell,Unusual bicep curl variation with limited advantages,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/5201-KOpzGBL.gif
2,,2294,dumbbell zottman preacher curl,isolation,advanced,upper arms,biceps,dumbbell,"Advanced preacher curl variation, too specific",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2294-y5U5B9Y.gif
2,,3287,elbow dips,compound,intermediate,upper arms,triceps,body weight,Awkward dip variation with limited benefits,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3287-LkoAWAE.gif
2,,1772,elbow lift - reverse push-up,compound,intermediate,back,upper back,body weight,Unusual reverse push-up with limited application,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1772-wbUYILZ.gif
2,,1332,exercise ball alternating arm ups,isolation,intermediate,back,lats,stability ball,Specialized stability ball variation with limited effectiveness compared to standard lat exercises,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1332-EyLrNC2.gif
2,,1334,exercise ball back extension with hands behind head,compound,intermediate,back,spine,stability ball,Minor variation of back extension with hands behind head,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1334-o1HGDSq.gif
2,,1335,exercise ball back extension with knees off ground,compound,advanced,back,spine,stability ball,Advanced back extension variation requiring high stability and coordination,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1335-WME869U.gif
2,,1336,exercise ball back extension with rotation,compound,intermediate,back,spine,stability ball,Complex back extension variation with rotation component,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1336-WVD66ff.gif
2,,1744,exercise ball dip,compound,intermediate,upper arms,triceps,stability ball,Unstable tricep dip variation less effective than standard dips,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1744-kprile3.gif
2,,1559,exercise ball hip flexor stretch,isolation,beginner,upper legs,glutes,stability ball,Specific stretch exercise rather than strength training movement,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1559-2LQkNPW.gif
2,,1339,exercise ball lat stretch,isolation,beginner,back,lats,stability ball,Stretch variation with limited strength training application,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1339-sM84pE4.gif
2,,1341,exercise ball lower back stretch (pyramid),isolation,beginner,back,lats,stability ball,Stretch exercise rather than strength building movement,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1341-yU7w7CA.gif
2,,1342,exercise ball lying side lat stretch,isolation,beginner,back,lats,stability ball,Side stretch variation with minimal strength training benefit,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1342-rTbyBYV.gif
2,,1416,exercise ball one leg prone lower body rotation,compound,advanced,upper legs,glutes,stability ball,Complex single-leg movement requiring advanced stability and coordination,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1416-M72BExt.gif
2,,1417,exercise ball one legged diagonal kick hamstring curl,compound,advanced,upper legs,glutes,stability ball,Complex diagonal movement pattern too advanced for general population,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1417-GOJKFfO.gif
2,,1343,exercise ball prone leg raise,compound,intermediate,back,spine,stability ball,Prone leg raise variation with limited practical application,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1343-lCKm4Rs.gif
2,,1560,exercise ball seated hamstring stretch,isolation,beginner,upper legs,hamstrings,stability ball,Stretch exercise focused on flexibility rather than strength,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1560-yRYyfdA.gif
2,,1745,exercise ball seated triceps stretch,isolation,beginner,upper arms,triceps,stability ball,Stretch exercise with minimal strength training value,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1745-7ePTw4B.gif
2,,1344,ez bar reverse grip bent over row,compound,intermediate,back,upper back,ez barbell,Specialized EZ bar row variation with limited advantage over standard rows,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1344-G8dXpNG.gif
2,,1682,ez bar seated close grip concentration curl,isolation,intermediate,upper arms,biceps,ez barbell,Overly specific seated concentration curl variation with EZ bar,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1682-Dsfz0Id.gif
2,,0450,ez barbell jm bench press,compound,advanced,upper arms,triceps,ez barbell,"Specialized JM press technique, too advanced for general users",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0450-hnOYgH3.gif
2,,0452,ez barbell reverse grip preacher curl,isolation,intermediate,upper arms,biceps,ez barbell,Too specific variation combining reverse grip and preacher,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0452-vBNyir7.gif
2,,0454,ez barbell spider curl,isolation,intermediate,upper arms,biceps,ez barbell,Spider curl variation is too specialized for general use,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0454-Ye5Qxb0.gif
2,,1628,ez barbell spider curl,isolation,intermediate,upper arms,biceps,ez barbell,"Duplicate spider curl entry, specialized variation",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1628-2kattbR.gif
2,,2404,ez-bar biceps curl (with arm blaster),isolation,intermediate,upper arms,biceps,ez barbell,Arm blaster variation is specialized equipment dependent,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2404-tJ5nYqo.gif
2,,2741,ez-barbell standing wide grip biceps curl,isolation,beginner,upper arms,biceps,ez barbell,Wide grip variation offers minimal advantage over standard curl,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2741-OVTZ65k.gif
2,,0455,finger curls,isolation,beginner,lower arms,forearms,barbell,Highly specialized forearm exercise with limited general appeal,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0455-awG04cF.gif
2,,0457,flexion leg sit up (straight arm),isolation,beginner,waist,abs,body weight,"Minor sit-up variation with straight arms, limited added benefit",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0457-KZn52RC.gif
2,,0458,floor fly (with barbell),isolation,advanced,chest,pectorals,barbell,Uncommon barbell variation of standard dumbbell fly,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0458-neonEDL.gif
2,,3194,frankenstein squat,compound,advanced,upper legs,glutes,barbell,Specialized squat variation with limited practical application,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3194-bdWcbaU.gif
2,,0466,gironda sternum chin,compound,advanced,back,lats,body weight,Specialized chin-up variation with limited mainstream appeal,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0466-IL0JUxR.gif
2,,0469,groin crunch,isolation,beginner,waist,abs,body weight,Niche core exercise with limited effectiveness,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0469-mWppALS.gif
2,,1384,hack one leg calf raise,isolation,intermediate,lower legs,calves,sled machine,Single leg variation adds minimal value over bilateral,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1384-AxFoqAD.gif
2,,3221,half knee bends (male),compound,beginner,cardio,cardiovascular system,body weight,Basic movement with limited training benefit,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3221-ia6kIIl.gif
2,,2139,hands bike,compound,intermediate,chest,pectorals,upper body ergometer,Specialized equipment exercise with limited accessibility,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2139-pAIWRGu.gif
2,,3302,handstand,compound,advanced,upper arms,triceps,body weight,Advanced gymnastics move requiring exceptional strength and balance,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3302-XooAdhl.gif
2,,0471,handstand push-up,compound,advanced,upper arms,triceps,body weight,Extremely advanced movement for elite athletes only,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0471-rQxwMxO.gif
2,,0473,hanging pike,isolation,intermediate,waist,abs,body weight,Advanced hanging ab variation with limited applicability,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0473-nuBF9MO.gif
2,,0476,hanging straight twisting leg hip raise,isolation,intermediate,waist,abs,body weight,Complex variation with questionable benefit over simpler movements,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0476-Q6bvyen.gif
2,,1418,hug keens to chest,isolation,beginner,upper legs,glutes,body weight,More of a stretch than exercise with limited strength benefits,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1418-znP9SIh.gif
2,,0491,incline leg hip raise (leg straight),isolation,beginner,waist,abs,body weight,Very specific ab exercise with limited practical application,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0491-eVxAzgz.gif
2,,0492,incline push up depth jump,compound,advanced,chest,pectorals,body weight,Advanced plyometric movement requiring specific equipment and skill,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0492-CB8WET1.gif
2,,0494,incline reverse grip push-up,compound,intermediate,chest,pectorals,body weight,"Specific grip variation of push-up, not essential for most users",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0494-XaaRnRn.gif
2,,3011,incline scapula push up,isolation,advanced,chest,serratus anterior,body weight,"Highly specific serratus anterior exercise, advanced rehab focus",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3011-GdMa1ET.gif
2,,1564,intermediate hip flexor and quad stretch,isolation,intermediate,upper legs,quads,rope,"Specific stretch requiring equipment, limited general application",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1564-tFGKm99.gif
2,,0496,inverse leg curl (bench support),isolation,intermediate,upper legs,hamstrings,body weight,Uncommon hamstring exercise with awkward setup,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0496-ms7tjSG.gif
2,,2400,inverse leg curl (on pull-up cable machine),isolation,intermediate,upper legs,hamstrings,body weight,Equipment-specific variation of inverse leg curl,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2400-0rHfvy9.gif
2,,2300,inverted row bent knees,compound,beginner,back,upper back,body weight,"Easier variation of inverted row, redundant",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2300-VPPtusI.gif
2,,2298,inverted row on bench,compound,beginner,back,upper back,body weight,Equipment-specific variation of inverted row,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2298-Mxa7Cr8.gif
2,,0498,inverted row with straps,compound,beginner,back,upper back,body weight,Equipment-specific variation of inverted row,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0498-jdiExfW.gif
2,,1419,iron cross stretch,isolation,beginner,upper legs,glutes,body weight,"Specific stretch exercise, limited training application",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1419-pZwUsKB.gif
2,,1297,isometric chest squeeze,isolation,beginner,chest,pectorals,body weight,Isometric exercise with limited practical application,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1297-HbSG1Pw.gif
2,,3224,jack jump (male),compound,beginner,cardio,cardiovascular system,body weight,"Basic cardio movement, less effective than other options",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3224-1g5bPpA.gif
2,,0508,janda sit-up,isolation,intermediate,waist,abs,body weight,"Specialized sit-up variation, limited general application",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0508-1GPHRyK.gif
2,,0517,kettlebell advanced windmill,compound,advanced,waist,abs,kettlebell,Advanced kettlebell movement requiring high skill level,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0517-Kal9cQQ.gif
2,,0518,kettlebell alternating hang clean,compound,advanced,lower arms,forearms,kettlebell,"Complex kettlebell exercise, advanced technique required",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0518-I4tibZG.gif
2,,0521,kettlebell alternating renegade row,compound,advanced,back,upper back,kettlebell,Complex movement requiring high skill level and coordination,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0521-b9kqlBy.gif
2,,0523,kettlebell arnold press,compound,intermediate,shoulders,delts,kettlebell,"Specialized variation of shoulder press, not essential",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0523-UM8mgyG.gif
2,,0531,kettlebell extended range one arm press on floor,compound,intermediate,chest,pectorals,kettlebell,"Specialized floor press variation, limited practical application",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0531-rseLfH3.gif
2,,0532,kettlebell figure 8,isolation,intermediate,waist,abs,kettlebell,Functional core exercise but not essential for beginners,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0532-L4ay0PW.gif
2,,0535,kettlebell hang clean,compound,advanced,upper legs,hamstrings,kettlebell,Olympic lift derivative requiring advanced technique,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0535-LHWF7us.gif
2,,0536,kettlebell lunge pass through,compound,intermediate,upper legs,glutes,kettlebell,Creative lunge variation but not essential for muscle building,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0536-WKMQzCD.gif
2,,0539,kettlebell one arm military press to the side,compound,intermediate,shoulders,delts,kettlebell,"Unusual pressing angle, limited practical benefit",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0539-yCvYdi7.gif
2,,0542,kettlebell one arm snatch,compound,advanced,shoulders,delts,kettlebell,Technical Olympic lift requiring extensive coaching,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0542-aXcUyKb.gif
2,,0544,kettlebell pistol squat,compound,advanced,upper legs,glutes,kettlebell,Advanced single-leg squat requiring exceptional strength and balance,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0544-5bpPTHv.gif
2,,0545,kettlebell plyo push-up,compound,advanced,chest,pectorals,kettlebell,Plyometric variation too advanced for general gym-goers,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0545-ktf3nvW.gif
2,,0547,kettlebell seesaw press,compound,advanced,shoulders,delts,kettlebell,Complex unilateral pressing pattern requires high skill level,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0547-UDm6cGl.gif
2,,0551,kettlebell turkish get up (squat style),compound,advanced,upper legs,glutes,kettlebell,Complex movement requiring high coordination and skill level,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0551-Ha7SZ3y.gif
2,,0552,kettlebell two arm clean,compound,advanced,shoulders,delts,kettlebell,Technical Olympic-style lift variation not commonly performed,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0552-7Ba7bQ2.gif
2,,0554,kettlebell windmill,isolation,advanced,waist,abs,kettlebell,Complex mobility exercise requiring advanced technique and flexibility,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0554-9Tkqa9O.gif
2,,0558,kipping muscle up,compound,advanced,back,lats,body weight,Advanced gymnastics movement beyond typical gym-goer capability,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0558-pM07UxU.gif
2,,1420,kneeling jump squat,compound,advanced,upper legs,glutes,barbell,Explosive movement requiring advanced technique and strength,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1420-UgDm3oy.gif
2,,3288,korean dips,compound,advanced,chest,pectorals,body weight,Advanced bodyweight exercise requiring significant upper body strength,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3288-rWoBmi5.gif
2,,3418,l-pull-up,compound,advanced,back,lats,body weight,Advanced pull-up variation requiring exceptional core strength,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3418-d1GgzTU.gif
2,,3419,l-sit on floor,isolation,advanced,waist,abs,body weight,Advanced isometric hold requiring high core strength,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3419-UpWmA5E.gif
2,,3300,lean planche,compound,advanced,waist,abs,body weight,Advanced gymnastics hold beyond typical gym-goer capability,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3300-LYJodFS.gif
2,,2271,left hook. boxing,compound,advanced,shoulders,delts,body weight,"Boxing-specific movement, not standard gym exercise for general fitness",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2271-hoXt6wv.gif
2,,1576,leg up hamstring stretch,isolation,beginner,upper legs,hamstrings,body weight,"Specific stretch movement, not a strength exercise",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1576-sU5BrfP.gif
2,,1253,lever donkey calf raise,isolation,intermediate,lower legs,calves,leverage machine,"Specialized calf raise variation, less common than standard",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1253-C9LuR4A.gif
2,,0580,lever gripless shrug,isolation,intermediate,back,traps,leverage machine,"Specialized shrug variation, standard shrugs more common",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0580-f91FwXG.gif
2,,2288,lever gripper hands,isolation,advanced,lower arms,forearms,leverage machine,"Very specific forearm exercise, not essential for general training",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2288-mKwcrHn.gif
2,,2611,lever horizontal one leg press,compound,advanced,upper legs,glutes,leverage machine,"Advanced single-leg variation, too specialized for general users",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2611-9KU9TYF.gif
2,,0583,lever kneeling twist,compound,intermediate,waist,abs,leverage machine,Machine-specific core exercise with limited application,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0583-sZOR9EV.gif
2,,3195,lever lying two-one leg curl,isolation,intermediate,upper legs,hamstrings,leverage machine,Single-leg variation too specific for general population,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3195-UXpKJoq.gif
2,,1356,lever one arm lateral high row,compound,advanced,back,upper back,leverage machine,Very specific high row variation for advanced users,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1356-OIFMAp1.gif
2,,1347,lever one arm lateral wide pulldown,compound,intermediate,back,lats,leverage machine,Single-arm pulldown too specialized for general use,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1347-tTuZSDT.gif
2,,0590,lever one arm shoulder press,compound,intermediate,shoulders,delts,leverage machine,Single-arm variation less practical than bilateral press,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0590-2KGnL6M.gif
2,,1616,lever reverse grip preacher curl,isolation,intermediate,upper arms,biceps,leverage machine,Reverse grip variation too specific for general use,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1616-kj3hy6W.gif
2,,0593,lever reverse hyperextension,compound,advanced,upper legs,glutes,leverage machine,Reverse hyperextension requires specific technique and equipment,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0593-Krmb3cB.gif
2,,2315,lever rotary calf,isolation,advanced,lower legs,calves,leverage machine,Rotary calf machine too specialized for most gyms,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/2315-MrgP9L6.gif
2,,0595,lever seated crunch (chest pad),isolation,beginner,waist,abs,leverage machine,Duplicate variation of seated crunch machine,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0595-ZnJHhMk.gif
2,,3759,lever seated good morning,compound,advanced,upper legs,glutes,leverage machine,Uncommon lever variation of good morning exercise,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/3759-XsCcxCC.gif
2,,0600,lever seated leg raise crunch,isolation,intermediate,waist,abs,leverage machine,"Complex ab exercise variation, less commonly used",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0600-PQ2AtC3.gif
2,,0601,lever seated reverse fly (parallel grip),isolation,beginner,shoulders,delts,leverage machine,"Grip variation of reverse fly, redundant",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0601-xiHiJcA.gif
2,,1385,lever seated squat calf raise on leg press machine,isolation,intermediate,lower legs,calves,leverage machine,Complex calf raise variation on leg press,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1385-IeDEXTe.gif
2,,0609,london bridge,compound,advanced,back,upper back,rope,"Uncommon rope exercise, rarely performed in gyms",https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0609-bLyQokI.gif
2,,1352,lower back curl,isolation,beginner,back,spine,body weight,Limited application exercise for lower back mobility,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1352-ANbbry2.gif
2,,0613,lying (side) quads stretch,isolation,beginner,upper legs,quads,body weight,Specific stretching exercise with limited training application,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0613-BWnJR72.gif
2,,1301,machine inner chest press,compound,beginner,chest,pectorals,leverage machine,Specialized machine exercise with limited availability,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1301-wDN97Ca.gif
2,,0624,march sit (wall),compound,beginner,upper legs,glutes,body weight,Specific rehabilitation exercise with limited general use,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0624-sVQCCeG.gif
2,,1353,medicine ball catch and overhead throw,compound,advanced,back,lats,medicine ball,Specialized athletic training exercise requiring specific equipment,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1353-PsVS1QP.gif
2,,1302,medicine ball chest pass,compound,intermediate,chest,pectorals,medicine ball,Sport-specific exercise with limited general fitness application,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1302-aDoFKrE.gif
2,,1750,medicine ball supine chest throw,compound,intermediate,upper arms,triceps,medicine ball,Specialized throwing exercise with limited general application,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1750-Al3tP0D.gif
2,,1421,modified push up to lower arms,isolation,beginner,lower arms,forearms,body weight,Very specific forearm exercise with limited practical use,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/1421-arvaszz.gif
2,,0631,muscle up,compound,advanced,back,lats,body weight,Advanced gymnastic movement requiring exceptional upper body strength,https://raw.githubusercontent.com/hasaneyldrm/exercises-dataset/main/videos/0631-yJUHKTn.gif
